occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
53-4012;Locomotive firers;;           970;       9.0;         25.46;         52950;           3.4;         14.57;         18.87;         23.17;         30.80;         42.61;         30310;         39260;         48190;         64070;         88630;;
53-4013;Rail yard engineers, dinkey operators, and hostlers;;          5480;       8.7;         16.76;         34850;           2.0;         11.72;         13.40;         15.68;         19.36;         23.94;         24370;         27870;         32610;         40270;         49800;;
53-4021;Railroad brake, signal, and switch operators;;         24610;       5.0;         23.75;         49400;           2.2;         14.69;         18.86;         22.94;         27.78;         34.58;         30560;         39240;         47710;         57780;         71920;;
53-4031;Railroad conductors and yardmasters;;         39580;       3.7;         26.02;         54120;           1.9;         15.68;         19.07;         25.40;         31.24;         38.64;         32620;         39660;         52830;         64990;         80360;;
53-4041;Subway and streetcar operators;;          7430;       8.4;         23.72;         49330;           4.1;         15.93;         19.00;         25.59;         28.61;         30.50;         33140;         39530;         53220;         59520;         63450;;
53-4099;Rail transportation workers, all other;;          4660;      11.2;         21.25;         44200;           1.8;         13.66;         17.33;         21.12;         24.74;         29.37;         28410;         36050;         43930;         51460;         61090;;
53-5011;Sailors and marine oilers;;         32420;       4.2;         17.25;         35880;           1.0;         10.15;         12.77;         16.53;         21.19;         24.95;         21110;         26550;         34390;         44080;         51890;;
53-5021;Captains, mates, and pilots of water vessels;;         30600;       4.0;         32.56;         67730;           2.1;         14.10;         20.58;         29.79;         40.19;         51.98;         29330;         42810;         61960;         83590;        108120;;
53-5022;Motorboat operators;;          3380;      12.7;         17.54;         36480;           2.7;          9.82;         12.79;         15.34;         23.22;         28.42;         20420;         26600;         31910;         48310;         59120;;
53-5031;Ship engineers;;         11190;       7.4;         31.80;         66140;           2.5;         16.55;         21.89;         29.18;         38.37;         49.45;         34420;         45520;         60690;         79800;        102850;;
53-6011;Bridge and lock tenders;;          4490;       5.9;         19.20;         39930;           1.1;         11.34;         16.03;         19.54;         23.15;         26.17;         23590;         33330;         40640;         48150;         54430;;
53-6021;Parking lot attendants;;        136470;       2.0;          9.67;         20120;           0.5;          7.28;          7.94;          9.04;         10.91;         13.27;         15150;         16520;         18790;         22690;         27600;;
53-6031;Service station attendants;;         84480;       2.5;          9.78;         20340;           0.6;          7.33;          8.05;          9.11;         10.82;         13.53;         15240;         16740;         18950;         22510;         28130;;
53-6041;Traffic technicians;;          7030;       2.3;         20.10;         41810;           1.7;         12.39;         14.62;         19.00;         24.86;         29.93;         25780;         30420;         39530;         51700;         62250;;
