occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
53-6041;Traffic technicians;;          6560;       2.6;         18.68;         38840;           1.9;         11.30;         13.28;         17.86;         23.35;         27.52;         23490;         27620;         37140;         48560;         57250;;
53-6051;Transportation inspectors;;         23790;       2.4;         26.62;         55370;           1.1;         12.29;         18.04;         24.22;         34.24;         45.82;         25550;         37520;         50390;         71210;         95310;;
53-6099;Transportation workers, all other;;         42130;       3.1;         15.55;         32350;           1.7;          8.21;         10.21;         14.51;         20.21;         23.84;         17070;         21230;         30180;         42040;         49590;;
53-7011;Conveyor operators and tenders;;         50080;       2.5;         13.45;         27970;           0.8;          8.25;         10.33;         13.09;         16.09;         19.24;         17170;         21490;         27220;         33460;         40030;;
53-7021;Crane and tower operators;;         45740;       2.8;         19.93;         41450;           1.1;         11.66;         14.46;         18.77;         24.46;         30.39;         24240;         30080;         39040;         50890;         63210;;
53-7031;Dredge operators;;          1780;       8.7;         17.81;         37050;           2.2;         10.73;         13.28;         16.26;         21.22;         27.85;         22320;         27630;         33820;         44130;         57930;;
53-7032;Excavating and loading machine and dragline operators;;         67590;       2.2;         17.19;         35740;           1.0;         10.65;         12.83;         15.83;         20.32;         26.18;         22150;         26690;         32930;         42270;         54460;;
53-7033;Loading machine operators, underground mining;;          2480;       8.1;         19.37;         40290;           4.2;         12.75;         15.28;         17.91;         21.26;         26.41;         26530;         31770;         37250;         44210;         54930;;
53-7041;Hoist and winch operators;;          2990;       5.9;         17.56;         36530;           2.3;         10.71;         12.73;         16.16;         21.19;         28.67;         22280;         26470;         33620;         44080;         59640;;
53-7051;Industrial truck and tractor operators;;        629100;       0.9;         13.99;         29090;           0.6;          9.13;         10.73;         13.11;         16.35;         20.63;         18980;         22320;         27270;         34000;         42900;;
53-7061;Cleaners of vehicles and equipment;;        334560;       0.8;          9.68;         20130;           0.6;          6.41;          7.31;          8.68;         10.94;         14.34;         13330;         15210;         18060;         22740;         29820;;
53-7062;Laborers and freight, stock, and material movers, hand;;       2372130;       0.7;         11.08;         23050;           0.2;          7.05;          8.22;         10.20;         13.09;         16.72;         14660;         17090;         21220;         27230;         34780;;
53-7063;Machine feeders and offbearers;;        150600;       2.3;         11.58;         24080;           0.5;          7.53;          8.84;         10.88;         13.64;         16.88;         15670;         18380;         22640;         28370;         35100;;
